VR_NUMBER,LATITUDE,LONGITUDE,POSITION_UTC_DATE
107819,44.98144,-65.69717,2018-05-30 07:00:01
106869,45.03031,-65.66389,2018-05-30 07:00:01
108317,45.044975,-60.447036,2018-05-30 07:00:01
106050,45.274142999999995,-66.068259,2018-05-30 07:00:01
105679,45.916843,-59.970760999999996,2018-05-30 07:00:01
161024,45.920276,-59.95926,2018-05-30 07:00:01
160602,46.005935,-59.841071,2018-05-30 07:00:01
105434,46.078179999999996,-59.883579999999995,2018-05-30 07:00:01
107550,46.19479,-59.951989999999995,2018-05-30 07:00:01
100602,46.200513,-60.203962999999995,2018-05-30 07:00:01
158986,46.80258,-62.85789,2018-05-30 07:00:01
5696,42.87384,-67.04010000000001,2018-05-30 07:00:16
100461,43.37712,-66.81761999999999,2018-05-30 07:00:16
107743,43.45614,-66.0663,2018-05-30 07:00:16
106055,43.47846,-65.84255999999999,2018-05-30 07:00:16
159283,43.542719999999996,-65.8467,2018-05-30 07:00:16
105200,43.630379999999995,-65.76966,2018-05-30 07:00:16
105126,43.71192,-65.98494,2018-05-30 07:00:16
19916,44.12844,-64.53954,2018-05-30 07:00:16
104735,44.47674,-63.60228,2018-05-30 07:00:16
130292,44.478179999999995,-63.5994,2018-05-30 07:00:16
107181,44.482679999999995,-63.594719999999995,2018-05-30 07:00:16
101044,44.61174,-63.49554,2018-05-30 07:00:16
5265,44.624700000000004,-65.75184,2018-05-30 07:00:16
5679,44.8875,-65.84094,2018-05-30 07:00:16
5725,44.90406,-65.95812,2018-05-30 07:00:16
106793,45.04842,-61.28172,2018-05-30 07:00:16
104684,45.06876,-66.7395,2018-05-30 07:00:16
100745,45.50598,-60.961679999999994,2018-05-30 07:00:16
2137,45.916019999999996,-59.97654,2018-05-30 07:00:16
108034,47.0745,-55.829339999999995,2018-05-30 07:00:16
176301,47.38068,-61.855019999999996,2018-05-30 07:00:16
160781,46.6272,-61.0165,2018-05-30 07:00:20
1548,41.923888,-66.800833,2018-05-30 07:00:32
104479,43.529759999999996,-65.74014,2018-05-30 07:01:20
106048,43.61904,-65.78676,2018-05-30 07:01:20
105507,44.123039999999996,-63.397619999999996,2018-05-30 07:01:20
106109,44.48232,-63.594539999999995,2018-05-30 07:01:20
107529,45.920339999999996,-59.9679,2018-05-30 07:01:20
106891,45.055,-66.794722,2018-05-30 07:01:50
108371,43.4994,-65.4708,2018-05-30 07:02:44
102897,44.4593,-64.3133,2018-05-30 07:03:19
160781,46.6272,-61.0165,2018-05-30 07:04:51
104602,45.501943999999995,-60.963333,2018-05-30 07:04:57
158986,46.798179999999995,-62.87067,2018-05-30 07:05:05
176301,47.38086,-61.8552,2018-05-30 07:05:36
106425,43.6062,-65.77720000000001,2018-05-30 07:06:54
107254,44.618500000000004,-66.5085,2018-05-30 07:08:00
107218,45.016666,-65.60416599999999,2018-05-30 07:08:32
106231,45.094722,-66.41666599999999,2018-05-30 07:08:46
73907,45.057221999999996,-66.796666,2018-05-30 07:09:23
176301,47.38068,-61.855019999999996,2018-05-30 07:09:52
106816,44.762,-66.7475,2018-05-30 07:10:00
158986,46.79338,-62.883959999999995,2018-05-30 07:10:05
160781,46.6272,-61.0165,2018-05-30 07:10:22
107412,43.4945,-65.816,2018-05-30 07:11:00
101595,44.263400000000004,-66.1382,2018-05-30 07:12:00
101609,45.218,-61.373332999999995,2018-05-30 07:12:00
105907,43.6169,-65.7865,2018-05-30 07:12:36
105447,43.619,-65.7865,2018-05-30 07:13:00
4052,44.643611,-63.5675,2018-05-30 07:13:44
104937,44.625,-65.756,2018-05-30 07:14:00
107814,42.950832999999996,-63.961388,2018-05-30 07:14:39
106712,45.83885,-60.138239999999996,2018-05-30 07:14:39
107866,45.504166,-60.957221999999994,2018-05-30 07:14:57
5665,44.83455,-65.87863999999999,2018-05-30 07:15:00
107749,45.503054999999996,-60.957221999999994,2018-05-30 07:15:01
107314,42.22954,-66.14920000000001,2018-05-30 07:15:03
103157,44.625479999999996,-65.75216999999999,2018-05-30 07:15:03
106661,44.90342,-65.91678999999999,2018-05-30 07:15:03
103682,45.01443,-65.56585,2018-05-30 07:15:03
19636,45.097359999999995,-65.47717,2018-05-30 07:15:03
158986,46.78908,-62.89597,2018-05-30 07:15:05
176301,47.38068,-61.8552,2018-05-30 07:15:12
160781,46.6272,-61.0165,2018-05-30 07:15:19
102852,44.646944,-63.570833,2018-05-30 07:15:28
107948,45.504166,-60.957221999999994,2018-05-30 07:16:08
106891,45.055,-66.794722,2018-05-30 07:17:07
102897,44.4593,-64.3131,2018-05-30 07:18:19
107814,42.941666,-63.961388,2018-05-30 07:19:40
101440,44.625833,-65.751944,2018-05-30 07:19:44
108274,44.264700000000005,-66.3481,2018-05-30 07:19:48
158986,46.78438,-62.90866,2018-05-30 07:20:05
160781,46.6272,-61.0165,2018-05-30 07:20:22
176301,47.38068,-61.8552,2018-05-30 07:20:32
106793,45.064721999999996,-61.230000000000004,2018-05-30 07:21:00
104602,45.501943999999995,-60.963333,2018-05-30 07:21:24
107949,43.7,-65.107222,2018-05-30 07:22:04
106425,43.6053,-65.7767,2018-05-30 07:23:07
105625,45.504166,-60.957221999999994,2018-05-30 07:23:08
107978,43.635276999999995,-65.257222,2018-05-30 07:23:20
106454,44.762800000000006,-66.75057,2018-05-30 07:23:37
107218,45.017500000000005,-65.60416599999999,2018-05-30 07:23:49
106256,45.919722,-59.9675,2018-05-30 07:23:59
106231,45.094722,-66.41666599999999,2018-05-30 07:24:03
73907,45.057221999999996,-66.796666,2018-05-30 07:24:39
176301,47.38068,-61.8552,2018-05-30 07:24:48
158986,46.77988,-62.92167,2018-05-30 07:25:05
160781,46.6272,-61.0165,2018-05-30 07:25:32
108371,43.496900000000004,-65.4568,2018-05-30 07:25:49
150009,43.84,-66.1216,2018-05-30 07:25:49
104901,44.467591999999996,-63.714867,2018-05-30 07:26:28
104901,44.467591999999996,-63.714867,2018-05-30 07:26:29
1516,43.832221999999994,-66.125833,2018-05-30 07:26:52
107838,45.917100000000005,-59.9709,2018-05-30 07:27:13
108303,43.5394,-66.4008,2018-05-30 07:27:18
105907,43.6169,-65.7865,2018-05-30 07:27:36
105908,45.503054999999996,-60.957221999999994,2018-05-30 07:28:50
5665,44.834559999999996,-65.87866,2018-05-30 07:30:00
108177,45.020340999999995,-65.72167499999999,2018-05-30 07:30:00
108358,45.339031,-60.995494,2018-05-30 07:30:00
108233,45.582189,-60.740319,2018-05-30 07:30:00
107314,42.21944,-66.1357,2018-05-30 07:30:03
103157,44.625479999999996,-65.75216999999999,2018-05-30 07:30:03
106661,44.90342,-65.91678999999999,2018-05-30 07:30:03
103682,45.01443,-65.56585,2018-05-30 07:30:03
19636,45.09216,-65.46706999999999,2018-05-30 07:30:03
158986,46.77558,-62.93436,2018-05-30 07:30:05
176301,47.380500000000005,-61.855019999999996,2018-05-30 07:30:08
160781,46.6272,-61.0165,2018-05-30 07:30:41
4062,43.540555,-60.518611,2018-05-30 07:32:21
106891,45.055,-66.794722,2018-05-30 07:32:24
4004,44.642500000000005,-63.5675,2018-05-30 07:32:50
101308,46.197,-59.9495,2018-05-30 07:33:00
106548,43.382222,-66.21972199999999,2018-05-30 07:33:15
102897,44.4593,-64.3133,2018-05-30 07:33:19
158986,46.77178,-62.94777,2018-05-30 07:35:05
104409,45.338333,-60.995833,2018-05-30 07:35:11
176301,47.380500000000005,-61.855019999999996,2018-05-30 07:35:28
160781,46.6272,-61.0165,2018-05-30 07:35:49
100009,44.480149999999995,-63.57803,2018-05-30 07:38:08
107218,45.017500000000005,-65.60416599999999,2018-05-30 07:39:05
1518,41.979166,-66.520833,2018-05-30 07:39:08
106231,45.094722,-66.41666599999999,2018-05-30 07:39:20
108076,44.132400000000004,-64.57572,2018-05-30 07:39:44
176301,47.38068,-61.8552,2018-05-30 07:39:44
73907,45.057221999999996,-66.796666,2018-05-30 07:39:56
158986,46.76828,-62.96127,2018-05-30 07:40:05
106003,43.447776999999995,-65.586388,2018-05-30 07:40:50
160781,46.6272,-61.0165,2018-05-30 07:41:13
105907,43.6169,-65.7865,2018-05-30 07:42:36
108177,45.01399,-65.731631,2018-05-30 07:45:00
5665,44.8346,-65.87866,2018-05-30 07:45:01
107314,42.19714,-66.1099,2018-05-30 07:45:03
103157,44.625479999999996,-65.75216999999999,2018-05-30 07:45:03
106661,44.902519999999996,-65.92079,2018-05-30 07:45:03
103682,45.01443,-65.56585,2018-05-30 07:45:03
19636,45.08676,-65.45987,2018-05-30 07:45:03
176301,47.38068,-61.8552,2018-05-30 07:45:04
158986,46.767779999999995,-62.96447,2018-05-30 07:45:05
107866,45.504166,-60.957221999999994,2018-05-30 07:45:14
107749,45.503054999999996,-60.957221999999994,2018-05-30 07:45:18
106350,43.53,-65.740555,2018-05-30 07:45:25
102852,44.649166,-63.572776999999995,2018-05-30 07:45:45
105790,45.504000000000005,-60.957,2018-05-30 07:46:00
160781,46.6272,-61.0165,2018-05-30 07:46:08
104992,44.4825,-63.583332999999996,2018-05-30 07:46:16
106891,45.055,-66.794722,2018-05-30 07:47:41
105966,44.165555,-63.337500000000006,2018-05-30 07:47:55
108297,44.153054999999995,-64.545833,2018-05-30 07:48:00
7417,44.706500000000005,-66.2615,2018-05-30 07:48:00
102897,44.4594,-64.3133,2018-05-30 07:48:19
107814,42.946666,-64.035277,2018-05-30 07:49:56
107948,45.504166,-60.957221999999994,2018-05-30 07:50:00
101440,44.625833,-65.751944,2018-05-30 07:50:01
158986,46.76838,-62.96756,2018-05-30 07:50:05
105627,43.619068999999996,-65.787078,2018-05-30 07:50:22
160781,46.6272,-61.0165,2018-05-30 07:51:13
176301,47.38068,-61.855019999999996,2018-05-30 07:51:28
104602,45.501943999999995,-60.963333,2018-05-30 07:51:41
103800,44.124500000000005,-66.2225,2018-05-30 07:52:00
102987,44.647000000000006,-66.83800000000001,2018-05-30 07:52:00
107949,43.7,-65.107222,2018-05-30 07:52:21
102365,44.559166,-66.122777,2018-05-30 07:52:21
105701,44.6285,-66.724,2018-05-30 07:53:00
104801,45.9185,-59.97,2018-05-30 07:53:00
107218,45.017500000000005,-65.60416599999999,2018-05-30 07:54:22
107128,44.55149,-66.03316,2018-05-30 07:54:33
106231,45.094722,-66.41666599999999,2018-05-30 07:54:37
176301,47.38068,-61.855019999999996,2018-05-30 07:54:40
105630,44.64946,-66.83765,2018-05-30 07:54:44
158986,46.769479999999994,-62.970859999999995,2018-05-30 07:55:05
